,Nurse,2023-10-01-mañana,2023-10-01-tarde,2023-10-02-mañana,2023-10-02-tarde,2023-10-03-mañana,2023-10-03-tarde,2023-10-04-mañana,2023-10-04-tarde,2023-10-05-mañana,2023-10-05-tarde,2023-10-06-mañana,2023-10-06-tarde,2023-10-07-mañana,2023-10-07-tarde,2023-10-08-mañana,2023-10-08-tarde,2023-10-09-mañana,2023-10-09-tarde,2023-10-10-mañana,2023-10-10-tarde,2023-10-11-mañana,2023-10-11-tarde,2023-10-12-mañana,2023-10-12-tarde,2023-10-13-mañana,2023-10-13-tarde,2023-10-14-mañana,2023-10-14-tarde,2023-10-15-mañana,2023-10-15-tarde,2023-10-16-mañana,2023-10-16-tarde,2023-10-17-mañana,2023-10-17-tarde,2023-10-18-mañana,2023-10-18-tarde,2023-10-19-mañana,2023-10-19-tarde,2023-10-20-mañana,2023-10-20-tarde,2023-10-21-mañana,2023-10-21-tarde,2023-10-22-mañana,2023-10-22-tarde,2023-10-23-mañana,2023-10-23-tarde,2023-10-24-mañana,2023-10-24-tarde,2023-10-25-mañana,2023-10-25-tarde,2023-10-26-mañana,2023-10-26-tarde,2023-10-27-mañana,2023-10-27-tarde,2023-10-28-mañana,2023-10-28-tarde,2023-10-29-mañana,2023-10-29-tarde,2023-10-30-mañana,2023-10-30-tarde,2023-10-31-mañana,2023-10-31-tarde,objective_1,objective_2
15,person_7,M,-,-,-,-,-,-,-,M,-,-,-,-,-,DISP,-,M,-,-,-,-,-,M,-,-,-,-,-,DISP,-,DISP,-,M,-,M,-,M,-,M,-,DISP,-,-,-,-,CHX,-,T1,-,T2,-,-,-,T2,-,-,-,-,COM,-,M,-,6.0,9.3125
16,person_8,-,-,COM,-,M,-,M,-,M,-,-,-,M,-,-,-,-,T1,-,CHX,-,-,-,-,-,-,-,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,M,-,M,-,COM,-,M,-,M,-,M,-,-,-,-,-,-,CHX,6.0,9.3125
17,person_1,M,-,-,CHX,-,CHX,-,T2,-,T2,-,T2,-,-,-,-,-,CHX,-,T2,-,T2,-,-,-,T1,-,-,-,-,-,T1,-,CHX,-,-,-,T1,-,CHX,-,-,-,-,COM,-,COM,-,M,-,-,-,M,-,-,-,DISP,-,M,-,COM,-,6.0,9.3125
18,person_6,-,T1,-,T1,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T2,-,-,-,T2,-,T1,-,CHX,-,-,-,-,-,T1,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,-,-,T1,-,CHX,-,CHX,-,T1,-,T1,-,-,-,CHX,-,T2,6.0,9.3125
19,person_2,-,-,-,-,-,-,M,-,M,-,COM,-,-,-,M,-,-,-,M,-,M,-,M,-,M,-,M,-,-,-,-,-,-,-,COM,-,-,-,COM,-,-,-,DISP,-,-,-,-,-,M,-,M,-,COM,-,DISP,-,-,-,-,CHX,-,T1,6.0,9.3125
0,person_3,DISP,-,-,CHX,-,CHX,-,CHX,-,T1,-,-,-,-,-,-,-,CHX,-,CHX,-,T2,-,-,-,CHX,-,-,-,-,DISP,-,M,-,COM,-,COM,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,M,-,-,-,-,-,M,-,M,-,M,-,7.0,8.3125
1,person_5,-,T1,-,T1,-,T1,-,T2,-,-,-,T1,-,T1,-,-,-,T1,-,CHX,-,T1,-,T1,-,-,-,T1,-,-,-,-,-,T2,-,T1,-,-,-,-,-,T1,-,-,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,-,CHX,-,CHX,7.0,8.3125
2,person_4,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,CHX,-,T2,-,CHX,-,T2,-,T1,-,-,-,T1,-,T1,-,CHX,-,T2,-,T2,-,CHX,-,-,-,-,-,T2,-,CHX,-,T2,-,T1,-,CHX,-,-,-,T1,-,T2,-,T1,7.0,8.3125
3,person_10,DISP,-,M,-,M,-,M,-,-,-,COM,-,-,-,M,-,-,CHX,-,T1,-,T1,-,CHX,-,T2,-,-,-,-,M,-,M,-,M,-,-,-,COM,-,M,-,-,-,-,T2,-,CHX,-,T1,-,T2,-,-,-,-,-,-,-,T1,-,CHX,7.0,8.3125
4,person_9,-,-,M,-,COM,-,COM,-,COM,-,M,-,M,-,-,-,M,-,COM,-,COM,-,COM,-,COM,-,-,-,M,-,M,-,COM,-,COM,-,M,-,COM,-,DISP,-,-,-,M,-,M,-,M,-,COM,-,M,-,-,-,DISP,-,M,-,M,-,7.0,8.3125
5,person_7,DISP,-,COM,-,M,-,M,-,M,-,-,-,-,-,DISP,-,-,-,-,CHX,-,CHX,-,-,-,-,-,-,-,-,-,-,COM,-,M,-,M,-,M,-,-,-,DISP,-,M,-,M,-,M,-,-,-,M,-,M,-,-,-,COM,-,COM,-,7.0,8.3125
6,person_8,M,-,-,CHX,-,T2,-,CHX,-,CHX,-,-,-,-,-,-,M,-,M,-,M,-,-,-,-,-,DISP,-,-,-,-,-,-,T2,-,CHX,-,CHX,-,CHX,-,-,-,-,-,T2,-,CHX,-,CHX,-,-,-,T1,-,-,-,-,-,T2,-,T2,7.0,8.3125
7,person_1,DISP,-,-,T1,-,T2,-,T2,-,T2,-,T2,-,-,-,-,COM,-,COM,-,COM,-,M,-,M,-,M,-,-,-,-,T1,-,CHX,-,-,-,T1,-,T2,-,-,-,-,-,T1,-,T1,-,T1,-,-,-,CHX,-,-,-,-,M,-,COM,-,7.0,8.3125
8,person_6,-,-,-,T2,-,CHX,-,T1,-,CHX,-,CHX,-,-,-,T1,-,T2,-,-,-,T1,-,CHX,-,CHX,-,T1,-,-,-,T1,-,T1,-,T2,-,CHX,-,T1,-,-,-,T1,-,CHX,-,T1,-,CHX,-,CHX,-,T2,-,T1,-,-,-,CHX,-,T2,7.0,8.3125
9,person_2,-,-,M,-,-,-,M,-,M,-,M,-,DISP,-,-,-,-,-,M,-,M,-,M,-,M,-,-,-,DISP,-,-,T1,-,-,-,CHX,-,T1,-,T2,-,-,-,-,-,-,-,-,COM,-,M,-,COM,-,DISP,-,-,-,-,CHX,-,CHX,7.0,8.3125
